,as_of_date,education,entity_id,gender,label_value,race,score,rank_abs,rank_pct
29809,29809, Bachelors,29809, Female,0, White,0.7466246257927892,6105,0.3750639778892415
28475,28475, Bachelors,28475, Male,1, White,0.8163917535778566,2276,0.7670181185382332
17526,17526, HS-grad,17526, Male,0, White,0.7448742141628195,6179,0.3674889958030505
30772,30772, Some-college,30772, Female,0, White,0.37006500073819404,9243,0.05384379158562802
19137,19137, HS-grad,19137, Female,0, Amer-Indian-Eskimo,0.6663288848358244,8255,0.1549800388985566
20689,20689, Some-college,20689, Male,0, White,0.664645818175759,8283,0.15211382946053842
31756,31756, HS-grad,31756, Female,0, White,0.7648952471906892,5269,0.4606408025386426
2727,2727, HS-grad,2727, Female,0, White,0.7792785585013056,4424,0.5471389087931211
24510,24510, Prof-school,24510, Male,1, White,4.218847493575595e-15,9750,0.0019449278329409792
13228,13228, Bachelors,13228, Male,1, White,0.7808791138405852,4316,0.5581942880540485
10576,10576, Masters,10576, Male,1, White,0.4002408935776749,9190,0.05926911659330536
1207,1207, Bachelors,1207, Male,1, White,0.7157346229542336,7222,0.2607226942368718
5475,5475, HS-grad,5475, Male,0, White,0.7787900513140598,4454,0.5440679701095301
15772,15772, 7th-8th,15772, Male,0, White,0.8852767241643046,447,0.9542430136144948
16651,16651, HS-grad,16651, Male,0, White,0.7633054676363299,5340,0.4533729143208107
16746,16746, Some-college,16746, Female,0, White,0.8652232903341042,847,0.9132971644999488
1398,1398, 10th,1398, Male,0, White,0.7174712215736521,7165,0.2665574777356945
22553,22553, Assoc-voc,22553, Male,0, White,0.7540743419303926,5764,0.4099703142593919
26431,26431, Doctorate,26431, Female,0, White,0.8256186243672263,1933,0.8021291841539564
5660,5660, HS-grad,5660, Male,1, White,0.8103287841280589,2588,0.7350803562288872
20011,20011, HS-grad,20011, Male,0, Other,0.8007075577468462,3127,0.6799058245470365
2573,2573, 11th,2573, Female,0, White,0.7626448308942884,5378,0.4494830586549289
9189,9189, Bachelors,9189, Male,0, White,0.5698571880765406,8731,0.10625447845224689
760,760, HS-grad,760, Female,0, White,0.6887162798804844,7873,0.1940833248029481
6276,6276, Some-college,6276, Female,0, White,0.7304644460887707,6712,0.31292865185791785
19156,19156, Masters,19156, Female,1, White,0.1675491612309884,9514,0.026102978810523036
13465,13465, Bachelors,13465, Male,0, White,0.7284901477141368,6777,0.30627495137680416
21001,21001, 11th,21001, Male,0, White,0.5917096966129389,8678,0.11167980345992423
8584,8584, Assoc-acdm,8584, Male,1, White,0.8565915494285434,1037,0.8938478861705395
31587,31587, Bachelors,31587, Female,1, White,0.8466886566441222,1288,0.8681543658511619
30185,30185, 11th,30185, Male,0, White,0.7960374667178873,3368,0.6552359504555225
14774,14774, Masters,14774, Male,1, White,0.7658618702092235,5215,0.4661684921691064
25609,25609, Some-college,25609, Female,0, White,0.6957327476602135,7719,0.2098474767120483
26951,26951, HS-grad,26951, Female,0, White,0.7582455610740316,5591,0.42767939400143307
2322,2322, HS-grad,2322, Male,0, White,0.9132255325561277,153,0.9843382127136862
6890,6890, Prof-school,6890, Male,1, White,0.8053565431208909,2853,0.7079537311905006
1999,1999, HS-grad,1999, Male,0, White,0.804691018591159,2894,0.7037567816562595
25263,25263, Assoc-acdm,25263, Male,0, Black,0.7083044443912272,7432,0.2392261234517351
20857,20857, HS-grad,20857, Male,0, White,0.8032580396331063,2970,0.6959770703244959
25059,25059, Some-college,25059, Male,0, White,0.7669992557567857,5152,0.4726174634046474
9072,9072, Bachelors,9072, Male,1, Other,0.30668809737443603,9343,0.043607329306991516
3606,3606, HS-grad,3606, Male,0, White,0.8293301479826873,1791,0.8166649605896202
31902,31902, 10th,31902, Male,0, White,0.7663757572042903,5184,0.4693417954754837
29007,29007, Masters,29007, Male,0, White,0.8373922102995682,1554,0.8409253761899887
11799,11799, HS-grad,11799, Female,1, White,0.7912578167750228,3654,0.6259596683386222
15877,15877, Bachelors,15877, Male,0, Asian-Pac-Islander,0.7108857911239612,7367,0.2458798239328488
16645,16645, Bachelors,16645, Female,0, White,0.6932299295036424,7789,0.20268195311700277
31732,31732, Doctorate,31732, Male,0, White,0.8190009277689908,2163,0.7785853209130924
6601,6601, HS-grad,6601, Female,0, Black,0.811381592859441,2537,0.740300951990992
3835,3835, HS-grad,3835, Female,0, White,0.7519981222405353,5871,0.3990172996212509
30855,30855, HS-grad,30855, Male,0, White,0.8335437319548465,1656,0.8304841846657796
763,763, Doctorate,763, Male,1, White,0.8085546351650934,2686,0.7250486231958235
16383,16383, Some-college,16383, Female,0, White,0.8118228517183678,2508,0.7432695260517965
24880,24880, HS-grad,24880, Female,0, White,0.7484455027945607,6030,0.38274132459821886
11952,11952, HS-grad,11952, Female,1, White,0.7559669224418102,5691,0.41744293172279656
29849,29849, Some-college,29849, Male,0, White,0.7764158840943606,4614,0.5276896304637118
21756,21756, 11th,21756, Male,0, White,0.9031091127641936,230,0.976456136759136
15975,15975, Some-college,15975, Male,0, White,0.7017657835460227,7581,0.22397379465656664
7368,7368, Some-college,7368, Female,0, White,0.7650458137592967,5260,0.4615620841437199
32148,32148, Bachelors,32148, Male,0, White,0.8043430996534182,2917,0.7014023953321732
1427,1427, 9th,1427, Female,0, Black,0.6235141182648212,8569,0.12283754734363805
10403,10403, 11th,10403, Male,0, White,0.7495252225365865,5989,0.38693827413245985
7684,7684, Some-college,7684, Male,0, White,0.5395898959925225,8789,0.10031733033063772
27491,27491, Some-college,27491, Female,0, White,0.7613821397576203,5437,0.44344354591053337
9670,9670, HS-grad,9670, Female,0, White,0.8054331385478481,2845,0.7087726481727915
30135,30135, Some-college,30135, Female,0, Asian-Pac-Islander,0.7187739366478187,7119,0.2712662503838673
29217,29217, HS-grad,29217, Male,0, White,0.8382844082201131,1522,0.8442010441191524
23808,23808, 11th,23808, Female,0, Black,0.7704934439667033,4965,0.4917596478656976
23111,23111, 12th,23111, Male,0, White,0.8133549805489959,2421,0.7521752482342102
4085,4085, HS-grad,4085, Female,0, White,0.8313602923167999,1713,0.8246494011669567
21605,21605, Bachelors,21605, Female,1, White,0.731047245397811,6693,0.31487357969085883
24012,24012, Some-college,24012, Male,0, White,0.6437436669508432,8486,0.13133381103490638
7127,7127, Assoc-acdm,7127, Male,0, White,0.8134354210166346,2419,0.752379977479783
24199,24199, Masters,24199, Female,1, White,0.7555087798114755,5714,0.4150885453987102
9007,9007, HS-grad,9007, Male,0, White,0.7734032396401689,4796,0.5090592691165934
17093,17093, HS-grad,17093, Male,0, White,0.761603710808614,5424,0.44477428600675606
18549,18549, HS-grad,18549, Male,0, Black,0.7510286144342978,5912,0.3948203500870099
19014,19014, Bachelors,19014, Male,1, White,0.7347554911574886,6557,0.3287951683898045
23822,23822, Some-college,23822, Female,0, Other,0.6193432917336961,8590,0.12068789026512439
24843,24843, HS-grad,24843, Male,0, White,0.8758595683928576,626,0.9359197461357355
25324,25324, HS-grad,25324, Female,1, White,0.735211323444878,6545,0.33002354386324084
21249,21249, Assoc-voc,21249, Male,1, White,0.8527975663485569,1124,0.8849421639881258
2465,2465, HS-grad,2465, Male,1, White,0.5136328488715636,8847,0.09438018220902855
25626,25626, Some-college,25626, Male,0, White,0.7835761352167846,4158,0.5743678984542941
22889,22889, Some-college,22889, Female,0, White,0.6854755469874891,7937,0.18753198894462075
31236,31236, 9th,31236, Male,0, White,0.8846857848913148,456,0.9533217320094175
3745,3745, HS-grad,3745, Male,0, White,0.7582966596161146,5587,0.42808885249257855
32394,32394, HS-grad,32394, Male,0, White,0.7505416100184674,5930,0.39297778687685536
2832,2832, Some-college,2832, Male,1, White,0.9028907161254149,233,0.976149042890777
19961,19961, Doctorate,19961, Female,0, White,0.8195182825910392,2149,0.7800184256321016
3518,3518, Bachelors,3518, Male,1, White,0.8099458862343221,2608,0.73303306377316
7803,7803, HS-grad,7803, Male,0, White,0.7954605809233335,3403,0.6516531886579998
16405,16405, HS-grad,16405, Male,0, White,0.7234830531068,6972,0.286313849933463
1203,1203, Bachelors,1203, Male,1, White,0.8753734247892428,637,0.9347937352850855
14919,14919, Bachelors,14919, Male,1, White,0.6889190544930637,7870,0.19439041867130724
19487,19487, HS-grad,19487, Male,1, White,0.6190032243092642,8592,0.12048316101955159
26582,26582, HS-grad,26582, Male,0, White,0.7482649853429302,6035,0.382229501484287
28533,28533, Bachelors,28533, Female,0, White,0.7891215320053501,3790,0.6120380796396765
16663,16663, Bachelors,16663, Male,1, White,0.7534126431683744,5801,0.4061828232162964
1910,1910, 11th,1910, Male,0, White,0.793063910229701,3534,0.638243423072986
18768,18768, Some-college,18768, Male,0, White,0.7536369725724475,5787,0.40761592793530554
29381,29381, 5th-6th,29381, Female,0, Black,0.7780990683919037,4492,0.5401781144436483
12042,12042, HS-grad,12042, Female,0, White,0.6610794670906843,8335,0.14679086907564742
15268,15268, Some-college,15268, Female,0, White,0.8954577663412991,310,0.9682669669362268
12189,12189, Bachelors,12189, Male,0, White,0.7616903274198289,5423,0.4448766506295424
8735,8735, Assoc-acdm,8735, Male,0, White,0.5021410930250465,8890,0.08997850342921487
9821,9821, 10th,9821, Male,0, White,0.6684622613651592,8230,0.15753915446821576
26024,26024, Some-college,26024, Male,0, White,0.6659001231678907,8264,0.1540587572934794
10427,10427, Some-college,10427, Female,0, White,0.737012658644951,6479,0.336779608967141
3268,3268, Bachelors,3268, Male,1, Black,0.8963797165631955,302,0.9690858839185178
1191,1191, Some-college,1191, Male,1, White,0.7959265904800308,3377,0.6543146688504453
26848,26848, HS-grad,26848, Male,0, Black,0.8242639539925675,1986,0.7967038591462791
29417,29417, Bachelors,29417, Male,0, White,0.7737736624634247,4767,0.5120278431773979
18996,18996, Bachelors,18996, Male,0, White,0.8147735149738018,2358,0.7586242194697512
20437,20437, HS-grad,20437, Female,0, Black,0.7325255228441289,6647,0.31958235233903165
14851,14851, 9th,14851, Female,0, White,0.8821537953878753,500,0.9488176886068175
23610,23610, Assoc-voc,23610, Male,0, White,0.74452933883111,6196,0.3657487972156822
24886,24886, Bachelors,24886, Male,0, White,0.8552323965058265,1074,0.890060395127444
5155,5155, Some-college,5155, Female,1, White,0.1262275879817405,9546,0.022827310881359364
6920,6920, Assoc-acdm,6920, Female,0, White,0.7443702250849086,6204,0.36492988023339135
2293,2293, Some-college,2293, Male,1, White,0.8545960854345334,1086,0.8888320196540076
27178,27178, HS-grad,27178, Male,0, White,0.8069779018159005,2757,0.7177807349779917
28997,28997, Masters,28997, Male,1, Asian-Pac-Islander,0.7835093815151519,4162,0.5739584399631488
21555,21555, Some-college,21555, Female,0, Amer-Indian-Eskimo,0.7274833418978691,6814,0.30248746033370866
26120,26120, Some-college,26120, Male,0, Black,0.8403368827095641,1457,0.8508547446002661
25823,25823, Assoc-voc,25823, Male,0, White,0.7078585672030273,7443,0.2381001126010851
31135,31135, Some-college,31135, Male,0, White,0.3020179943705432,9350,0.042890776947487
16694,16694, HS-grad,16694, Male,1, White,0.8210729970355994,2096,0.7854437506397789
29983,29983, HS-grad,29983, Male,1, White,0.7806983707522197,4332,0.5565564540894667
19058,19058, HS-grad,19058, Female,0, White,0.6994779652335532,7633,0.21865083427167575
23913,23913, Assoc-acdm,23913, Male,1, White,0.7866457178582215,3953,0.595352646125499
28957,28957, Some-college,28957, Female,0, White,0.914643055382026,143,0.9853618589415498
30433,30433, HS-grad,30433, Male,0, White,0.7603771676959672,5498,0.43719930392056505
16352,16352, Bachelors,16352, Male,1, White,0.2880729050841556,9365,0.041355307605691505
11862,11862, HS-grad,11862, Male,0, White,0.7592015792907522,5551,0.4317739789128877
2001,2001, Some-college,2001, Female,0, White,0.7166746329631254,7190,0.26399836216603545
16744,16744, Bachelors,16744, Female,0, White,0.7579729669613882,5604,0.4263486539052104
16407,16407, Bachelors,16407, Male,1, White,0.7690764451391012,5057,0.48234210256935206
15309,15309, HS-grad,15309, Female,0, White,0.708800253261067,7417,0.2407615927935306
23510,23510, 1st-4th,23510, Female,0, White,0.7465160767531067,6112,0.3743474255297369
9674,9674, HS-grad,9674, Female,0, White,0.8182228197120663,2202,0.7745931006244242
12309,12309, Some-college,12309, Female,0, White,0.7888446838440515,3809,0.6100931518067356
5314,5314, HS-grad,5314, Male,0, White,0.7391756903801265,6390,0.3458900603951275
12114,12114, Prof-school,12114, Male,1, White,0.47801312243604566,8963,0.08250588596581021
596,596, Some-college,596, Female,0, Amer-Indian-Eskimo,0.6801456738274143,8035,0.17750025591155694
18178,18178, HS-grad,18178, Female,0, White,0.7579829922266241,5603,0.4264510185279967
21722,21722, Preschool,21722, Male,0, White,0.7734875071995163,4791,0.5095710922305252
15353,15353, HS-grad,15353, Female,0, White,0.9004734058499657,253,0.9741017504350497
7401,7401, Some-college,7401, Female,0, White,0.7090938742606351,7414,0.24106868666188963
14592,14592, 11th,14592, Male,0, White,0.7596619000484955,5533,0.43361654212304224
17935,17935, Bachelors,17935, Female,0, White,0.7384221978551995,6425,0.34230729859760467
388,388, Some-college,388, Female,0, White,0.5927948920663297,8673,0.11219162657385606
5795,5795, Bachelors,5795, Male,0, White,0.8702579115452651,757,0.9225099805507216
15352,15352, Bachelors,15352, Female,1, White,0.7590391051831578,5553,0.431569249667315
19739,19739, 10th,19739, Female,0, White,0.8492683589040116,1215,0.8756269833145665
30700,30700, Masters,30700, Male,1, White,0.8267474727452828,1896,0.8059166751970519
283,283, Bachelors,283, Female,0, White,0.8072939159254621,2741,0.7194185689425734
23523,23523, Bachelors,23523, Male,1, White,0.8177847561439442,2215,0.7732623605282014
30770,30770, Some-college,30770, Female,0, Black,0.7813236431187776,4294,0.5604463097553485
13479,13479, Masters,13479, Male,1, White,0.284044529858264,9369,0.04094584911454602
1415,1415, Some-college,1415, Male,0, Asian-Pac-Islander,0.6563622642299973,8389,0.14126317944518374
4541,4541, HS-grad,4541, Female,0, White,0.8275347103149364,1866,0.8089876138806429
3805,3805, Some-college,3805, Female,0, White,0.8843118882072201,464,0.9525028150271266
28733,28733, Some-college,28733, Male,0, White,0.6731087260925634,8148,0.16593305353669774
16939,16939, Some-college,16939, Male,0, Black,0.8622206494910094,896,0.908281297983417
4390,4390, Bachelors,4390, Female,1, White,0.8471840540036095,1267,0.8703040229296755
11333,11333, HS-grad,11333, Female,0, White,0.724705003841462,6919,0.2917391749411403
23529,23529, Some-college,23529, Male,0, White,0.7804316052026453,4349,0.5548162555020985
22217,22217, HS-grad,22217, Male,0, Black,0.6218863444666363,8575,0.12222335960691988
22765,22765, HS-grad,22765, Male,0, White,0.7597966149781794,5526,0.43433309448254687
4417,4417, HS-grad,4417, Male,1, White,0.8142846167404593,2386,0.755758010031733
349,349, Bachelors,349, Male,0, White,0.7368494859454968,6490,0.335653598116491
12011,12011, Some-college,12011, Female,0, White,0.7912404696801405,3655,0.6258573037158358
27298,27298, HS-grad,27298, Female,0, Black,0.8187405658456522,2177,0.7771522161940834
31775,31775, Doctorate,31775, Male,1, White,0.737279706993543,6471,0.33759852594943185
10740,10740, Bachelors,10740, Male,1, White,0.8935456679495133,337,0.965503122120995
26670,26670, Bachelors,26670, Male,0, White,0.43376111110291027,9094,0.06909612038079638
16887,16887, 12th,16887, Male,0, White,0.7742475482393107,4740,0.5147916879926298
32003,32003, Bachelors,32003, Male,0, White,0.809595718457488,2630,0.7307810420718599
25709,25709, Some-college,25709, Male,1, White,0.7840625070241037,4132,0.5770293786467398
15339,15339, Bachelors,15339, Male,0, Black,0.8148701770581517,2352,0.7592384072064695
25945,25945, Masters,25945, Female,0, White,0.8736731696741196,675,0.9309038796192036
22087,22087, HS-grad,22087, Female,1, Amer-Indian-Eskimo,0.732138325819306,6655,0.3187634353567407
4120,4120, Some-college,4120, Female,0, White,0.8668136591146981,819,0.9161633739379671
10800,10800, Some-college,10800, Female,0, White,0.6715947932898123,8177,0.1629644794758931
24621,24621, HS-grad,24621, Male,0, White,0.5770827804827399,8712,0.10819940628518787
23018,23018, Some-college,23018, Male,1, White,0.8145103402477449,2372,0.7571911147507422
6013,6013, Assoc-voc,6013, Male,0, White,0.7429162819811819,6266,0.3585832736206367
17048,17048, Bachelors,17048, Female,0, White,0.7050171354810314,7516,0.23062749513768044
30863,30863, HS-grad,30863, Female,0, Black,0.7918961935743675,3613,0.6301566178728631
17894,17894, Some-college,17894, Male,0, White,0.8762447720494401,612,0.9373528508547446
21564,21564, Some-college,21564, Male,1, White,0.8025220605237011,3010,0.6918824854130412
5614,5614, Masters,5614, Male,1, White,0.8088561631849215,2665,0.7271982802743372
26205,26205, HS-grad,26205, Male,0, Black,0.7845783357915247,4092,0.5811239635581943
4745,4745, HS-grad,4745, Female,0, White,0.818992563963956,2166,0.7782782270447334
5473,5473, Prof-school,5473, Male,1, White,9.547918011776346e-15,9723,0.004708772648172821
16429,16429, HS-grad,16429, Male,0, White,0.7725234346603539,4843,0.5042481318456342
20388,20388, Some-college,20388, Male,0, White,0.6711042199725312,8187,0.16194083324802944
10434,10434, Prof-school,10434, Female,0, White,0.8688605841045995,779,0.9202579588494216
3504,3504, Bachelors,3504, Female,0, White,0.7340954372781336,6581,0.3263384174429317
19210,19210, HS-grad,19210, Female,0, White,0.7767007258575804,4595,0.5296345582966526
2856,2856, HS-grad,2856, Male,0, White,0.7801569845987386,4369,0.5527689630463712
7562,7562, HS-grad,7562, Female,0, White,0.8211484904695554,2090,0.7860579383764971
19475,19475, Prof-school,19475, Male,0, Black,0.8603435053189845,940,0.9037772545808169
20853,20853, Prof-school,20853, Male,1, White,0.4206112734488613,9131,0.06530862933770087
27154,27154, HS-grad,27154, Male,1, White,0.7749059390554094,4700,0.5188862729040844
8302,8302, 10th,8302, Female,0, White,0.7107298575151113,7371,0.2454703654417033
22267,22267, HS-grad,22267, Female,0, White,0.7890658150557285,3794,0.6116286211485311
31167,31167, HS-grad,31167, Male,0, White,0.808282747226913,2695,0.7241273415907463
30759,30759, HS-grad,30759, Male,1, Black,0.7355496226688398,6527,0.3318661070733955
24021,24021, Prof-school,24021, Female,0, White,0.881031296272776,523,0.9464633022827311
28611,28611, Assoc-voc,28611, Male,0, White,0.7676398974658982,5120,0.47589313133381106
27441,27441, Bachelors,27441, Male,0, White,0.8327882667652398,1678,0.8282321629644794
20694,20694, Bachelors,20694, Male,1, White,0.7685262552403164,5084,0.4795782577541202
22462,22462, Assoc-voc,22462, Female,1, White,0.0005245554799675478,9704,0.006653700481113689
8307,8307, HS-grad,8307, Female,0, White,0.7497305266924873,5971,0.38878083734261437
5618,5618, HS-grad,5618, Male,0, White,0.8377615251478454,1542,0.8421537516634251
17183,17183, HS-grad,17183, Male,0, White,0.7822643987643865,4244,0.5655645408946668
2391,2391, Bachelors,2391, Male,0, White,0.7919412171966609,3610,0.6304637117412222
2647,2647, 7th-8th,2647, Male,0, Other,0.855655163668751,1060,0.8914934998464531
6767,6767, HS-grad,6767, Female,0, White,0.8017747128723707,3060,0.686764254273723
4978,4978, Bachelors,4978, Male,1, White,0.27725618081212844,9376,0.0402292967550415
21351,21351, Assoc-voc,21351, Female,1, White,0.3989492762154868,9194,0.05885965810215987
11990,11990, HS-grad,11990, Male,1, White,0.8184864893152066,2192,0.7756167468522879
25249,25249, Some-college,25249, Female,1, White,0.7772202384345819,4552,0.5340362370764664
1663,1663, 7th-8th,1663, Male,0, White,0.8568472727685295,1027,0.8948715323984031
15075,15075, Masters,15075, Male,1, White,0.4089154204423938,9161,0.06223769065410989
6862,6862, Assoc-voc,6862, Male,1, White,0.7378451107560252,6447,0.34005527689630466
14688,14688, 11th,14688, Male,0, White,0.8319255816502238,1698,0.8261848705087522
9750,9750, Bachelors,9750, Male,0, White,0.5763976100893518,8715,0.10789231241682873
19172,19172, HS-grad,19172, Male,0, White,0.8552500155342038,1072,0.8902651243730166
13740,13740, 11th,13740, Male,0, White,0.8116810211878378,2516,0.7424506090695056
2942,2942, HS-grad,2942, Male,0, White,0.9022456875019104,239,0.9755348551540588
15863,15863, Assoc-voc,15863, Male,0, White,0.8163352514953528,2280,0.7666086600470877
9246,9246, HS-grad,9246, Male,0, White,0.8588725289310866,980,0.8996826696693623
8315,8315, Some-college,8315, Male,0, White,0.7753482002836021,4672,0.5217524823421026
16840,16840, HS-grad,16840, Female,0, White,0.669889201632224,8213,0.15927935305558394
22143,22143, Bachelors,22143, Female,0, White,0.7974453914343179,3298,0.6624014740505682
8919,8919, Bachelors,8919, Male,1, Black,0.7985647143332186,3244,0.6679291636810318
28490,28490, HS-grad,28490, Female,0, Black,0.7493939900740509,5995,0.3863240863957417
10212,10212, HS-grad,10212, Male,1, White,0.7320162348778956,6659,0.3183539768655953
18821,18821, Some-college,18821, Male,0, White,0.7884996967727862,3836,0.6073293069915038
12116,12116, Some-college,12116, Male,0, White,0.7415293840419217,6305,0.3545910533319685
31400,31400, Masters,31400, Male,0, White,0.7977968285656316,3284,0.6638345787695772
22600,22600, Bachelors,22600, Male,0, White,0.8320776351678054,1696,0.8263895997543249
6510,6510, HS-grad,6510, Male,0, White,0.7934782784179414,3501,0.641621455624936
29491,29491, Bachelors,29491, Female,0, White,0.8383039381955013,1520,0.8444057733647251
5422,5422, Bachelors,5422, Female,0, White,0.8514862705312068,1152,0.8820759545501075
13738,13738, Prof-school,13738, Female,0, White,0.7915579262556902,3635,0.6279045961715631
22867,22867, Doctorate,22867, Male,1, White,0.6075279430067726,8637,0.11587675299416522
6619,6619, Some-college,6619, Male,0, Black,0.8380435175410663,1532,0.8431773978912888
21140,21140, Some-college,21140, Male,0, White,0.7722547434568501,4854,0.5031221209949841
13194,13194, Assoc-voc,13194, Male,1, White,0.4522104707641972,9034,0.07523799774797835
31778,31778, Bachelors,31778, Male,0, White,0.7402535204572622,6349,0.35008700992936836
4432,4432, Assoc-acdm,4432, Male,0, White,0.8035723617381708,2956,0.6974101750435049
18805,18805, Bachelors,18805, Female,0, White,0.4424480012354476,9072,0.07134814208209639
6447,6447, HS-grad,6447, Male,0, White,0.84614101353249,1302,0.8667212611321528
2473,2473, Bachelors,2473, Male,1, White,0.5502009968020798,8765,0.10277408127751053
4287,4287, Bachelors,4287, Male,0, Amer-Indian-Eskimo,0.7772463052511643,4551,0.5341386016992528
17770,17770, Some-college,17770, Male,0, Black,0.7712489353057498,4918,0.49657078513665676
25253,25253, Some-college,25253, Male,0, White,0.5615501026146201,8742,0.10512846760159689
14431,14431, HS-grad,14431, Male,0, White,0.8312933575442869,1718,0.8241375780530249
12465,12465, HS-grad,12465, Male,0, White,0.7835068770043851,4163,0.5738560753403623
6541,6541, 11th,6541, Male,0, Black,0.5309661742627313,8809,0.0982700378749104
21775,21775, HS-grad,21775, Male,0, White,0.9031359103178692,228,0.9766608660047088
18799,18799, Some-college,18799, Female,0, White,0.6845638327947638,7951,0.1860988842256116
5620,5620, Some-college,5620, Male,1, White,0.812424893619885,2473,0.7468522878493193
6860,6860, HS-grad,6860, Female,0, White,0.7665759293187602,5171,0.4706725355717064
2900,2900, HS-grad,2900, Male,1, White,0.9475137182007191,31,0.9968266966936227
30981,30981, Bachelors,30981, Male,1, White,0.8209201849475638,2102,0.7848295629030607
16900,16900, 11th,16900, Male,0, White,0.8631510659417513,879,0.9100214965707851
14401,14401, HS-grad,14401, Female,1, Asian-Pac-Islander,0.8974452234990636,290,0.9703142593919541
20523,20523, Bachelors,20523, Male,1, White,0.6955240123225708,7727,0.20902855972975742
23771,23771, HS-grad,23771, Male,0, White,0.6563315395521827,8390,0.1411608148223974
20999,20999, 10th,20999, Male,0, White,0.8741569671858341,667,0.9317227966014945
25893,25893, HS-grad,25893, Male,1, White,0.7871806086474468,3918,0.5989354079230218
16936,16936, Bachelors,16936, Male,1, White,0.851757811157611,1150,0.8822806837956803
2748,2748, Some-college,2748, Male,0, White,0.8512796012901094,1158,0.8814617668133893
22315,22315, Some-college,22315, Male,0, White,0.7813039981416898,4296,0.5602415805097758
6754,6754, HS-grad,6754, Male,0, White,0.5562433836778227,8754,0.10390009212816054
8129,8129, 11th,8129, Female,0, White,0.6711713641525854,8186,0.1620431978708159
28653,28653, Some-college,28653, Female,0, White,0.8439069853021992,1360,0.8607841130105436
23091,23091, HS-grad,23091, Female,0, Black,0.7817507801272205,4271,0.562800696079435
5747,5747, Bachelors,5747, Male,1, White,0.2205792616139588,9444,0.03326850240556867
14371,14371, Some-college,14371, Male,1, White,0.8974165117874804,291,0.9702118947691678
14224,14224, Bachelors,14224, Female,0, White,0.2704641683247814,9380,0.03981983826389601
18499,18499, Some-college,18499, Male,0, White,0.7829580926647831,4202,0.5698638550516941
1452,1452, 10th,1452, Male,0, White,0.780160250750969,4368,0.5528713276691575
15203,15203, HS-grad,15203, Male,0, White,0.7872874663442171,3914,0.5993448664141673
24624,24624, Some-college,24624, Female,0, White,0.6539832947657944,8413,0.13880642849831093
1742,1742, 7th-8th,1742, Female,0, White,0.7923209131501561,3585,0.6330228273108813
22685,22685, 9th,22685, Male,0, White,0.809700171979431,2619,0.73190705292251
1826,1826, HS-grad,1826, Female,1, White,3.9968028886505635e-15,9754,0.0015354693417954923
3689,3689, HS-grad,3689, Male,0, White,0.7052952356870221,7510,0.2312416828743986
29760,29760, HS-grad,29760, Male,0, White,0.5490622891914871,8770,0.1022622581635787
7367,7367, Some-college,7367, Male,1, White,0.7490260401775675,6007,0.3850957109223052
27343,27343, HS-grad,27343, Female,0, White,0.840481546168663,1453,0.8512642030914116
1851,1851, Masters,1851, Male,0, White,0.8284212741866248,1825,0.8131845634148838
17008,17008, Some-college,17008, Male,0, White,0.8170503532786364,2251,0.7695772341078924
21678,21678, Some-college,21678, Female,0, White,0.7080640726469817,7439,0.23850957109223048
11739,11739, HS-grad,11739, Male,0, White,0.716264802862983,7205,0.26246289282423996
30279,30279, Bachelors,30279, Male,0, White,0.8854763717290561,443,0.9546524721056403
27707,27707, 10th,27707, Male,0, Black,0.8291745500427933,1794,0.8163578667212611
23910,23910, 10th,23910, Female,0, Black,0.7786726604257502,4464,0.5430443238816665
5600,5600, HS-grad,5600, Male,1, White,0.8911133418476453,361,0.9630463711741222
21976,21976, Prof-school,21976, Male,1, White,0.7803328554802637,4356,0.5540997031425939
12913,12913, Bachelors,12913, Female,0, Asian-Pac-Islander,0.7211976347536209,7057,0.27761285699662197
26701,26701, HS-grad,26701, Male,0, White,0.8368456334037365,1577,0.8385709898659024
5964,5964, HS-grad,5964, Male,0, White,0.7301627455004396,6720,0.312109734875627
22188,22188, Some-college,22188, Female,0, Amer-Indian-Eskimo,0.7119739942208548,7342,0.24843893950250795
10903,10903, HS-grad,10903, Female,0, Black,0.8818210871484762,507,0.948101136247313
4689,4689, Some-college,4689, Male,0, White,0.7560569455449753,5685,0.41805711945951474
24709,24709, HS-grad,24709, Male,1, White,0.5894703311060392,8685,0.11096325110041971
9816,9816, Assoc-voc,9816, Female,0, White,0.8383508185471445,1518,0.8446105026102979
17769,17769, HS-grad,17769, Male,1, White,0.5028731077758861,8887,0.0902855972975739
23853,23853, HS-grad,23853, Male,1, White,0.8331887050839123,1669,0.8291534445695568
10423,10423, Bachelors,10423, Male,0, White,0.7284289460353033,6778,0.3061725867540178
10522,10522, Bachelors,10522, Male,0, White,0.7876944775917148,3896,0.6011874296243218
932,932, Preschool,932, Male,0, White,0.83048635114486,1750,0.8208619101238612
16547,16547, HS-grad,16547, Female,0, White,0.8169218839636715,2253,0.7693725048623196
18410,18410, HS-grad,18410, Male,0, White,0.7029281397699256,7551,0.22704473334015762
14707,14707, Doctorate,14707, Male,0, White,0.8280377380406986,1841,0.811546729450302
9208,9208, HS-grad,9208, Male,0, White,0.7154256123157292,7228,0.2601085065001536
26545,26545, Bachelors,26545, Male,1, Asian-Pac-Islander,0.7534866954699337,5796,0.4066946463302282
22900,22900, Some-college,22900, Male,0, Asian-Pac-Islander,0.7553526154936249,5720,0.41447435766199203
